"","ECOREGION","PROVINCE","area_km2","geometry"
"1","Agulhas Bank","Agulhas",598313.61496556,list(list(c(28.3599325705664, 28.2835013487697, 28.2272704465851, 28.1319722993723, 28.0076000925822, 27.8677487873993, 27.7873007482553, 27.6904722688121, 27.6353262268853, 27.4087532156794, 27.2052009724378, 27.1205130957745, 26.9735593588923, 26.9041602597987, 26.7216531655786, 26.4417524822339, 26.1170119262641, 25.899000236846, 25.7207201279342, 25.4652015783627, 25.3411293152543, 25.1573355088463, 24.9119396102254, 24.8330536565742, 24.5200190043903, 24.2232980763011, 24.1020470160763, 23.8405893303335, 
-173.394187683209, 55.5980717299896, 54.0107796113841, 54.5778467059691, 54.5660556957423, 54.5636006428297, 54.521398773097, 54.5152252843967, 54.4934049107927, 54.483844343305, 54.4038111883928, 54.4032585244288, 54.3121036347441, 54.3029074509589, 53.864984444992, 53.8617368339642, 50.937306405335, 50.8472376997101, 50.8198464955806, 50.7914016178827, 50.7410382208697, 50.721865683345, 50.6738661093199, 50.5929327186673, 50.5748172577457, 50.5002775475976, 50.3704216950562, 50.343830717561, 50.2191317313196, 
50.1521752681992, 50.1064556014235, 50.0514322207262, 50.034048946432, 49.9906331889113, 49.9264599404127, 49.9029636487307, 49.8484403612289, 49.7879320118776, 49.7444066341961, 49.7153809599424, 49.6693324326843, 49.5573595717158, 49.5357937269305, 49.5088721883349, 49.4894775758256, 49.4744076608624, 49.4483885973191, 49.4133345786454, 49.4187653046912, 49.4013117214008, 49.4193236110016, 49.4130023169272, 49.3742881232448, 49.3498937047326, 49.2856826559304, 49.259954652566, 49.232157666243, 
49.1529891573014, 49.1334216096624, 49.0994605784198, 49.086131163648, 49.0872946480335, 48.9836905181409, 48.927270048765, 48.9117093009252, 48.7828487226777, 48.770213695129, 48.7420523170097, 48.7239686075516, 48.6976410972367, 48.6647626563632, 48.6490917217897, 48.6660157267127, 48.6775657060451, 48.6693706664287, 48.6873600639856, 48.6765086294421, 48.6635681768439, 48.6585007094487, 48.636312675912, 48.6435606368014, 48.6336887887783, 48.6063397331744, 48.54792569169, 48.5163485167328, 48.4916386574216, 
48.4539152018527, 48.4077736855961, 48.3988596910773, 48.3797926152483, 48.32550973631, 48.3170226913273, 48.2308137427524, 48.2185336569244, 48.2592831908276, 48.1954915327598, 48.155391591749, 48.1025783767769, 47.9856221530096, 47.9426135023837, 47.9290497278883, 47.8449156222544, 47.891000626014, 47.9866185613485, 54.9051385728854, 55.2922427031106, 55.2922390986279, 55.2189575750724, 55.0941606859369, 55.0609046242398, 55.0640267150933, 55.1165936633182, 55.1458801580474, 55.163621588239, 55.1893626326722, 
55.2093287814182, 55.2102095216558, 55.2135289282591, 55.1951605851775, 55.2032197354366, 55.2150560481113, 55.2343380169391, 55.2925335744318, 55.3754027035918, 55.3858457092371, 55.486813667257, 55.4844447424152, 55.5025836378703, 55.5657421462498, 55.5950811829692, 55.60640965389, 55.674350239711, 55.6919017249962, 55.7135586684051, 55.6785101301999, 55.5980717299896)), list(c(175.616893764232, 175.683914676366, 175.824876735087, 175.887700523901, 176.057241839715, 176.398010729826, 176.714343620371, 
176.898830300443, 176.988075722616, 177.074440595644, 177.230865311352, 177.328187270376, 177.609405662842, 178.286900732436, 178.397968661405, 178.550987219208, 178.841924180149, 178.956217015861, 179.102500181366, 179.432512703366, 179.632446731267, 179.905292234191, 179.990521796794, 179.999999756158, 179.999999756158, 179.892237815009, 179.713753018604, 179.435294405328, 179.352442664559, 179.252197631049, 178.998577586255, 178.634778101288, 178.463022272426, 178.154049608736, 178.074196730119, 
177.971465024433, 177.569500013161, 177.446865662555, 177.318572651836, 176.321972627768, 176.218139806579, 176.043820571788, 175.767558326839, 175.700123126723, 175.52933856925, 175.288268691078, 174.938590151972, 174.759457275335, 174.550067576868, 174.217887413585, 174.06847422071, 173.989957382994, 173.660247639339, 173.577091607566, 173.51782517787, 173.454148620432, 173.205989730244, 173.107387674444, 172.883033334751, 172.736354592559, 172.625924916932, 172.509675173571, 172.227503656237, 
172.100491686581, 171.954595593774, 171.547592788237, 171.36664929127, 171.295149645712, 171.199872666741, 171.033056731049, 170.707376656053, 170.451232705352, 170.182430857343, 170.123549041599, 169.500526795849, 169.666770688088, 171.086825719393, 171.262519930332, 171.341280576949, 171.428366862726, 171.812277648814, 172.296299277873, 172.448214265024, 172.778320719411, 173.018190258981, 173.103225705622, 173.624280183777, 173.920569246636, 174.128867469432, 174.212371260041, 174.349818486783, 
174.430737135749, 174.592868706238, 174.695291587437, 174.785476904552, 175.004362718795, 175.146645132441, 175.266698687828, 175.405439430129, 175.516690499733, 175.616893764232, 55.6721226855943, 55.6389836149013, 55.6682795597065, 55.6677881602571, 55.6612735191409, 55.6340607324082, 55.5490946477772, 55.5228652283147, 55.491948608086, 55.4673610313897, 55.4089983978505, 55.4124312053645, 55.4243215735884, 55.3547002097532, 55.3209756165674, 55.3046231478812, 55.2691516279486, 55.2352325545752, 
55.2712011441826, 55.2963797238402, 55.3254365838839, 55.3142475951119, 55.2944448666684, 55.2922427031106, 48.0201957340701, 48.0249356647848, 48.0140177019949, 47.9955280205863, 47.9912295940355, 47.9815875695556, 48.0243127206029, 48.0630295600907, 48.1140546458773, 48.1677956617092, 48.2159065574124, 48.2376859722939, 48.4338059799651, 48.4695256570197, 48.4552056938912, 48.6534415571851, 48.6723901302496, 48.7087696057029, 48.8383262708923, 48.8832167951326, 49.0040295635719, 49.0635486865699, 
49.1165775517699, 49.1772501434041, 49.124839687105, 49.0357980063382, 49.0041036524186, 48.9994293038635, 48.9829766650923, 48.9973512494436, 48.992743239378, 49.0066557187957, 49.0260643175612, 49.0525165683381, 49.0700922453859, 49.1099226730744, 49.1309056420716, 49.1541626583357, 49.2517097167648, 49.2871007230939, 49.3845846554118, 49.6052722055824, 49.7467207507561, 49.7870236777422, 49.8109187575902, 49.9167047047791, 50.0888876738337, 50.2955707025742, 50.4808797218108, 50.5320013866894, 
51.4626655468389, 51.9290776043026, 55.9131685608615, 55.9987407678558, 56.0317511302779, 56.0638106332231, 56.191643618241, 56.2566416628517, 56.2932137299163, 56.3096057004233, 56.2911262254204, 56.288094664819, 56.2512082910005, 56.1703026831033, 56.1138746540264, 56.0891827487802, 56.0552132117497, 56.0270346349959, 55.9815427134301, 55.9698727186736, 55.9459354911994, 55.8756985549249, 55.8537845717902, 55.8107955767466, 55.7778075184102, 55.7296711071424, 55.6721226855943)))
"3","Amazonia","North Brazil Shelf",1537855.28834867,list(list(c(-41.1301158592102, -41.0390532021941, -40.8610906133139, -40.491111773369, -40.389546764447, -40.3960166355139, -41.3420113755196, -41.6709473730774, -42.1453807670068, -42.5114008120632, -42.6371130275627, -42.7487865132209, -42.9788649072286, -43.4866593344203, -44.1085594870808, -44.7647247731309, -44.8566262116159, -45.0790119281921, -45.198551215269, -45.9893888285711, -46.0636062936496, -46.1726275419464, -47.148213411227, -47.4651977850394, -47.990965166584, -48.2152529789298, 
-49.4900054366929, -50.1955685185924, -50.3931464729632, -50.8461150231657, -51.2802011517344, -51.6728140646608, -51.7385569583531, -52.0436159992004, -52.1911420277499, -52.3446240142892, -52.6557637517898, -53.2404131388354, -53.418153652731, -53.4959517226037, -53.683972324563, -53.9875363756363, -55.0682192862503, -55.7903087171532, -56.0423574161363, -56.0428508948182, -55.7897517346448, -55.6134126549518, -55.0626651444438, -54.8758698282799, -54.7446401354337, -54.4419505877996, -54.388971997399, 
-54.2905734950468, -54.1986663854371, -54.1477295627118, -54.0819830780266, -54.0918496344389, -52.1986995712546, -51.6624368489186, -51.5592657272946, -51.5414590890612, -49.4185046579896, -49.3416941129529, -49.2710011196855, -48.9572860683333, -48.9168345868378, -48.6835639827373, -48.624900650985, -48.5774023050997, -48.460203215821, -48.3565688462252, -48.2546504073429, -48.1445805873315, -48.0063679107378, -47.9136832562947, -47.8936305451054, -47.8099008996617, -47.7811606135629, -47.679130287329, 
-47.5777850853014, -47.4659694725884, -47.3836208494352, -47.1553802910408, -46.9988714707367, -46.900957752421, -46.8438166266254, -46.7245997725763, -46.4774571369658, -46.0026239314417, -45.8796085569782, -45.5344081838236, -45.4521735281539, -44.9910687162241, -44.8971988416814, -44.7448032280595, -44.6387077000539, -44.5138520321299, -44.258811840939, -44.0273832309169, -43.836061932749, -43.6421581396432, -43.5792619626004, -43.4825990474434, -43.3525233880075, -42.9252083746073, -42.8396875755582, 
-42.56826306799, -42.5308628989057, -42.4475558565747, -42.4426329794775, -42.3657014684332, -42.3090662958153, -42.2730833332434, -42.1699210933238, -41.9977849969334, -41.7424323875648, -41.6310760460216, -41.396528179809, -41.284550829425, -41.2456459686805, -41.1884125310758, -41.1301158592102, 0.473194719374874, 0.443895561292152, 0.489278619026891, 0.509887935009317, 0.490194135147931, 0.473314754584067, -1.99471043935125, -2.85287834865289, -4.09063741957124, -6.15894644510189, -6.15020368329613, 
-6.12041161310435, -6.08398053994893, -6.42101819242293, -6.60980273157395, -6.67506726688566, -6.6691018597192, -6.65685447144148, -6.64669817775308, -6.43576586231666, -6.4147226018714, -6.3457239942598, -5.69385826880568, -5.22715319783572, -5.52747211911071, -5.67733645598275, -5.93090036779438, -5.79055539417266, -5.8435715951199, -5.87451165078136, -5.84610854209507, -5.74316269884071, -5.72401926697421, -5.64302501830053, -5.61122520088651, -5.50868759857218, -5.44570523859994, -5.13347213505369, 
-4.98870040342615, -4.94242035110756, -4.77605234523446, -4.71566968063337, -3.9935804385882, -2.91289752797411, -1.61146356156439, -1.54916235798976, -0.330059250425165, 0.0320450943549417, 0.759512898170897, 0.884325474180514, 1.00251737990601, 1.18488707120986, 1.22462696684767, 1.30244110220912, 1.41599438134983, 1.47848156112292, 1.63398735857459, 1.72762268543545, 3.61446071396483, 4.25062510416365, 4.37301622143514, 4.39414010160374, 6.9125848012535, 6.86653797461332, 6.80918838057539, 6.53063621262709, 
6.48613843131022, 6.22406460475668, 6.15079421930454, 6.07397006572683, 5.92594866812061, 5.73727752808156, 5.59157062385134, 5.43532753701902, 5.14271868156703, 4.89068510378451, 4.7692841661476, 4.48934020113154, 4.19749339429495, 4.10955396217747, 4.03184604574091, 3.90671991840782, 3.79570264195411, 3.51651732341821, 3.23338303778485, 3.04070736603683, 2.92639317322505, 2.63229669884231, 2.59760366982988, 2.4404002743442, 2.40668985627212, 2.32261509599965, 2.28080867435102, 2.14874889288257, 
2.12715772228955, 2.02533019227394, 2.00201231708945, 1.99369140296585, 1.92594699884955, 1.89235565101421, 1.82560538714665, 1.78222289374918, 1.75226148031999, 1.70149022098161, 1.61868818843959, 1.37637090924397, 1.30351159759618, 1.0725979528579, 1.04077986301888, 0.950195376425086, 0.943464368321202, 0.838276569207153, 0.767529333331595, 0.761874642825603, 0.745662789433936, 0.687205467177591, 0.600453332593702, 0.582402888158185, 0.519794370058321, 0.503886572048771, 0.498359644626191, 0.490228911031522, 
0.473194719374874)))
"4","Amsterdam-St Paul","Amsterdam-St Paul",395101.116410797,list(list(c(77.5299440580189, 77.9230661374007, 78.0981489325672, 78.3375093056816, 78.8291958294171, 79.9190463739392, 79.9780852490811, 80.0396172229539, 80.3044275803226, 80.3734921487085, 80.4228738799685, 80.5866387892345, 80.6515557527698, 80.9199712844106, 80.85028018085, 80.8694188876785, 80.7966501080815, 80.719513349267, 80.6496192588319, 80.6158547870093, 79.8918201684225, 79.2692834630391, 78.8041867827538, 78.4557127407156, 77.5227660266119, 76.6727094210526, 76.2288485910251, 75.2188622637719, 
75.1464626010093, 74.6296449359538, 74.5079313930802, 74.4221853066682, 74.3687153168182, 74.3253553145653, 74.2859671473704, 74.169987864318, 74.1746408557735, 74.2139090084436, 74.1882756937964, 74.1505701931919, 74.4054622075886, 74.4354807000876, 75.1284512788807, 75.6762507704079, 76.2288829891934, 76.5897879387599, 76.8163250400372, 77.0271685258395, 77.2074405053425, 77.3152848495704, 77.3997502744331, 77.5299440580189, -34.5228974730317, -34.5450471387927, -34.5900247920492, -34.6195671933585, 
-34.7797889204186, -35.5126443565674, -35.5883543553714, -35.6618917980974, -35.9781037289305, -36.0959614825628, -36.1610428763391, -36.4857560272687, -36.6040256128338, -37.9075914985564, -38.5793290608553, -38.7656465843121, -39.1314802763541, -39.670320220903, -39.8706541728137, -40.0403988532176, -41.1230275189878, -41.6132105471614, -41.8501216697891, -41.97231149271, -42.105623587299, -41.9953505915553, -41.8470623264322, -41.1852674868261, -41.1231626538139, -40.3511666392208, -40.174692802417, 
-40.040681218751, -39.7718695429509, -39.6448254441165, -39.3558665572675, -38.7531039773905, -38.6920386437322, -38.4683284155639, -38.3748783112695, -37.875090113732, -36.5977954155843, -36.5376321810617, -35.5146573962998, -35.0721271258051, -34.7841604888301, -34.6571889661827, -34.624320165142, -34.5670584573493, -34.5539422349584, -34.5295661491257, -34.5402486181471, -34.5228974730317)))
"5","Amundsen/Bellingshausen Sea","Continental High Antarctic",1810556.60055221,list(list(c(-72.9422221975903, -79.8863575697095, -86.9252766300759, -86.9855816157367, -87.0508104299774, -87.1361839974199, -87.310951163829, -87.4572365974241, -87.5239728750354, -87.644485890449, -87.7460658299154, -87.8908676123885, -88.0129393102603, -88.1094761638511, -88.1850105808209, -88.3726751061152, -88.4805712378022, -88.6148854100561, -88.807006367386, -88.9162285224255, -89.0180021884475, -89.1375938268584, -89.2759255736887, -89.4745615489507, -89.6425451265948, -89.8187046557453, 
-90.1146370762657, -90.465538067403, -90.6076488679232, -90.6812401764415, -90.8491020380436, -90.9064026801848, -91.0110602956876, -91.0955487755699, -91.4032681818511, -91.4682265366827, -91.5492691697808, -91.6345066581091, -91.7128893043879, -91.8608689338818, -92.0634941325932, -92.1433059976289, -92.2228428679744, -92.3121362959569, -92.4160443373401, -92.9364439300925, -93.1180719855923, -93.1828114787169, -93.2916235033409, -93.4412428963684, -93.5515019049565, -93.6898903513428, -93.7930769799765, 
-93.9365313819976, -94.0856187397099, -94.2376010114372, -94.3040377239813, -94.3945759062824, -94.5913241497462, -94.6527030338287, -94.8035514943007, -94.9810612385663, -95.1245791444139, -95.2146041915515, -95.3226571928794, -95.3979075427984, -95.7158420197578, -95.8112223820912, -95.89324913789, -96.0446950269794, -96.1108399239141, -96.2275498809343, -96.3571284697962, -96.4848085538813, -96.565003143393, -96.6552058506982, -96.8926860517154, -97.0603798920835, -97.1361690815882, -97.7156873076552, 
-97.8232524996272, -97.8872051849016, -98.0114796785546, -98.0695699623098, -98.1296982329905, -98.1934719360939, -98.4087487953149, -98.5224691496029, -98.8225119421427, -99.0466387245838, -99.1384713694302, -99.2544721984398, -99.373831557259, -99.5026452628424, -99.7014154286423, -99.764689227408, -99.8344126499043, -99.9828065655809, -100.236985862773, -100.4182827897, -100.508661833371, -100.788372761566, -100.865756921173, -100.94051832859, -101.086337498787, -101.234211665685, -101.378349302437, 
-101.522801057085, -101.618486843569, -101.687575226002, -101.815298024286, -101.879217446337, -101.986943477557, -102.078732838934, -102.170514830366, -102.281940535718, -102.408101059652, -102.501273334593, -102.652663847029, -102.794466577594, -103.022295116097, -103.123101100824, -103.289422234932, -103.490195234058, -103.615439674399, -103.768642507783, -103.859328299406, -103.973441018003, -104.030695166095, -104.107982180037, -104.239637500416, -104.365835635795, -104.458728001252, -104.534986477676, 
-104.667525940427, -104.795457772628, -104.929657600582, -105.052077815418, -105.144126295753, -105.275784073079, -105.459084399906, -105.579640696092, -105.713557779898, -105.821952681878, -105.946351915094, -106.040596009224, -106.19483701906, -106.301092252269, -106.520080882402, -106.634526051574, -106.879891521634, -106.99552701366, -107.502093886067, -107.794166547739, -108.101637417384, -108.224618962051, -108.495435171795, -108.677143551142, -108.774613497203, -108.900920874129, -109.094597112681, 
-109.191020377403, -109.341585903071, -109.474491270279, -109.579892223103, -109.645844907041, -109.720328295348, -110.101570023155, -110.339118075321, -110.931112568921, -111.013989068925, -111.100049651848, -111.162956034397, -111.237257981787, -111.329816384907, -111.504421200307, -111.585255743778, -111.781845416983, -111.877029218997, -112.083743054913, -112.21152349794, -112.323160695055, -112.435777478691, -112.51618091326, -112.595840444836, -112.8247840824, -112.958701166207, -113.061285262571, 
-113.31732488742, -113.647713896198, -113.9410944383, -114.13801278223, -114.307819453801, -114.737450285278, -114.87166485492, -114.950842247364, -115.202146852696, -115.296595255705, -115.373599904113, -115.443659369077, -115.552014202663, -115.947820459728, -116.057580509166, -116.164261747622, -116.362228664167, -116.530990165259, -116.616012949446, -116.69184182873, -116.775367921625, -116.900949727337, -117.025539661789, -117.349458823782, -117.472881115383, -117.6916820687, -117.755509447839, 
-117.835778125298, -117.954488080082, -118.377538876242, -118.513062460359, -118.59901644844, -118.682565031581, -118.858717188989, -119.033834006407, -119.180282544643, -119.280573127015, -119.396598336645, -119.533884912996, -119.695810096274, -119.801335978418, -119.934867502186, -120.019636647883, -120.145434102923, -120.228998373838, -120.33674406064, -120.416350482753, -120.516244164636, -120.596620761638, -120.667909294047, -120.758002758907, -120.910971798241, -121.036136670166, -121.198201335592, 
-121.293362268746, -121.421145546437, -121.518966654369, -121.851887697126, -121.97579345166, -122.10645085194, -122.233142844616, -122.363901737883, -122.652759132644, -122.729641118923, -122.818644811428, -122.990847056551, -123.158398769864, -123.22448035183, -123.362958761896, -123.483380489828, -123.645212307291, -123.722504235129, -123.78560698824, -123.889520322134, -123.971882552929, -124.100160633103, -124.21977759912, -124.343914688958, -124.435524878406, -124.617682133659, -124.762836401804, 
-124.854913988697, -124.928972882617, -125.024985448552, -125.190918755431, -125.289666908792, -125.388626174402, -125.519180003361, -125.615626325801, -125.738254061893, -125.875618316285, -125.94382444762, -126.016997687407, -126.081474091966, -126.180909071051, -126.409026211886, -126.488323618855, -126.5479457484, -126.674310581212, -126.848055446002, -127.164042467187, -127.269716714083, -127.411922581935, -127.547991431293, -127.680107722561, -127.84983520433, -128.019329837237, -128.135950963724, 
-128.323171528806, -128.413777751114, -128.544757775078, -128.850829855426, -128.955242149369, -129.157700840406, -129.371639200879, -129.468528348586, -129.591299347577, -129.650299100412, -129.761138905555, -129.869450270411, -130.03519022755, -130.17208462935, -130.28979023838, -130.423108570666, -130.589881225587, -130.737166279, -130.804672921257, -130.974793711624, -131.057725965996, -131.142570144828, -131.242622586727, -131.322373404884, -131.438154238141, -131.689940227173, -131.809217559729, 
-131.898174757285, -132.285369228905, -132.356576301624, -132.485578441253, -132.559132327183, -132.626662593731, -132.773406730124, -132.873253539343, -133.268283762435, -133.472126877897, -133.585485864809, -133.680362352297, -133.81631969112, -134.475960876598, -134.69508974431, -134.959901802297, -135.063475125014, -135.312638549815, -135.450557520425, -135.572702549914, -135.697967591924, -135.764273139249, -136.050603602784, -136.20533279969, -136.38346756827, -136.521199238879, -136.603322950586, 
-136.761395937414, -136.851730187653, -136.984798662199, -137.055981353399, -137.172893162349, -137.29623928767, -137.361347897629, -137.510563586796, -137.613237080266, -137.703929865018, -137.878174445288, -137.962769144095, -138.034427360811, -138.093471527563, -138.159152618047, -138.236412227848, -138.444580040856, -138.52652798367, -138.649197865589, -138.752404151604, -139.025104691012, -139.231280633429, -139.296878565403, -139.377765838822, -139.44171058758, -139.546947865593, -139.639431425335, 
-139.731106253554, -139.875029941596, -139.964005660689, -140.104846948555, -140.169283096761, -140.31462371882, -140.478382202431, -140.573994088925, -140.676717667438, -140.75857961618, -140.841839219273, -140.961793360905, -141.033606745744, -141.097395946864, -141.220755490969, -141.443665303645, -141.537394372237, -141.637944262425, -141.772362007799, -142.002630913286, -142.093392115759, -142.177976230445, -142.483168327785, -142.572058429623, -144.983932600055, -145.004716362928, -144.910411978249, 
-144.792081724419, -144.704181036894, -144.593772718365, -144.439211730651, -144.336534646188, -143.930692299717, -143.674824856366, -143.616347311055, -143.534944822341, -143.391213724112, -143.098035979128, -143.02776124255, -142.964436225596, -142.786111135295, -142.717378828627, -141.974845267414, -141.803226274895, -140.999158471718, -140.696960513291, -140.351090513047, -139.678687104409, -139.440644626574, -139.365139693877, -139.233936460884, -139.034187275136, -138.922964932575, -138.866182906965, 
-138.757603163732, -138.657399710376, -138.521991983218, -138.443619542446, -138.173319869101, -138.096874661947, -138.021246311691, -137.093585549873, -136.868594847214, -136.782324095431, -136.713247997737, -136.639790313184, -136.432269824978, -136.300261830069, -136.147656047587, -136.016061396371, -135.92765759123, -135.818958210287, -135.751258409846, -135.695687684674, -135.527100440715, -135.415197510128, -135.339128034323, -135.192797051866, -135.135465414591, -135.06197559906, -134.905920000186, 
-134.846293335361, -134.755685223577, -134.565198549313, -134.30389395336, -133.723074651134, -133.529701380683, -133.394460351858, -133.28299703506, -133.163569825091, -133.000819845702, -132.879931476655, -132.674073621742, -132.592778485098, -132.395094691317, -132.306561610432, -132.131114232813, -132.031705335866, -131.858307664237, -131.784416035221, -131.64188111803, -131.508263220676, -131.189781777857, -131.036111547928, -130.906880908558, -130.824502044802, -130.762124674048, -130.589804113219, 
-130.509522584449, -130.446993634765, -129.893345917731, -129.827620789246, -129.744530341432, -129.421561093728, -128.893206869023, -128.752928611606, -128.490297613687, -127.947527791949, -127.835769635122, -127.713275522096, -127.626948449371, -127.411902547738, -127.29111567168, -127.138283846404, -127.033016894361, -126.859176962239, -126.77862043698, -126.693359890934, -126.553482691572, -126.483314930248, -126.364311080622, -126.305847142953, -126.193565456598, -126.022810381599, -125.946292787116, 
